iter	Passed	Remaining
3220	197087	108854
3221	197156	108796
3222	197223	108739
3223	197281	108676
3224	197341	108614
3225	197399	108551
3226	197460	108489
3227	197518	108427
3228	197575	108363
3229	197630	108298
3230	197686	108235
3231	197743	108171
3232	197802	108109
3233	197858	108045
3234	197915	107981
3235	197973	107918
3236	198030	107855
3237	198087	107791
3238	198146	107729
3239	198204	107666
3240	198344	107648
3241	198485	107630
3242	198541	107566
3243	198595	107501
3244	198649	107435
3245	198707	107373
3246	198762	107308
3247	198815	107242
3248	198871	107179
3249	198934	107118
3250	198995	107057
3251	199051	106993
3252	199108	106929
3253	199163	106865
3254	199226	106804
3255	199284	106741
3256	199340	106677
3257	199395	106613
3258	199451	106549
3259	199508	106486
3260	199565	106422
3261	199623	106360
3262	199680	106296
3263	199736	106232
3264	199791	106168
3265	199850	106105
3266	199904	106040
3267	199959	105976
3268	200017	105912
3269	200074	105849
3270	200130	105785
3271	200183	105720
3272	200237	105655
3273	200294	105591
3274	200350	105527
3275	200405	105463
3276	200527	105434
3277	200657	105409
3278	200712	105345
3279	200770	105282
3280	200824	105216
3281	200876	105150
3282	200930	105086
3283	200987	105022
3284	201040	104957
3285	201103	104896
3286	201164	104835
3287	201243	104783
3288	201305	104722
3289	201361	104659
3290	201417	104595
3291	201473	104531
3292	201530	104467
3293	201585	104403
3294	201642	104339
3295	201699	104276
3296	201756	104213
3297	201811	104148
3298	201866	104084
3299	201922	104020
3300	201979	103957
3301	202035	103893
3302	202094	103831
3303	202150	103767
3304	202206	103703
3305	202263	103640
3306	202320	103576
3307	202379	103514
3308	202434	103450
3309	202493	103387
3310	202548	103323
3311	202649	103282
3312	202752	103242
3313	202809	103179
3314	202865	103115
3315	202923	103052
3316	202980	102989
3317	203037	102926
3318	203097	102864
3319	203168	102808
3320	203228	102746
3321	203286	102683
3322	203358	102627
3323	203413	102563
3324	203469	102499
3325	203526	102436
3326	203583	102372
3327	203640	102309
3328	203694	102245
3329	203751	102181
3330	203809	102118
3331	203866	102055
3332	203920	101990
3333	203975	101926
3334	204030	101862
3335	204085	101798
3336	204142	101734
3337	204196	101670
3338	204255	101607
3339	204311	101543
3340	204365	101479
3341	204419	101414
3342	204481	101353
3343	204548	101295
3344	204609	101234
3345	204665	101170
3346	204811	101151
3347	204943	101125
3348	204997	101060
3349	205052	100996
3350	205107	100931
3351	205161	100867
3352	205216	100802
3353	205271	100738
3354	205327	100674
3355	205381	100609
3356	205438	100546
3357	205498	100485
3358	205559	100423
3359	205617	100361
3360	205684	100302
3361	205744	100240
3362	205798	100176
3363	205855	100112
3364	205910	100048
3365	205966	99984
3366	206021	99920
3367	206073	99854
3368	206127	99790
3369	206181	99726
3370	206237	99661
3371	206292	99597
3372	206347	99533
3373	206404	99470
3374	206459	99406
3375	206514	99342
3376	206567	99277
3377	206622	99213
3378	206678	99149
3379	206734	99085
3380	206790	99021
3381	206845	98957
3382	206953	98919
3383	207075	98887
3384	207130	98822
3385	207183	98757
3386	207238	98693
3387	207293	98629
3388	207347	98564
3389	207399	98499
3390	207452	98434
3391	207508	98370
3392	207574	98312
3393	207631	98248
3394	207686	98184
3395	207743	98121
3396	207798	98057
3397	207854	97993
3398	207909	97929
3399	207968	97867
3400	208021	97802
3401	208077	97738
3402	208131	97674
3403	208192	97613
3404	208249	97549
3405	208301	97484
3406	208358	97421
3407	208416	97358
3408	208473	97295
3409	208529	97232
3410	208585	97168
3411	208640	97104
3412	208700	97042
3413	208759	96981
3414	208816	96917
3415	208873	96854
3416	208930	96791
3417	208986	96727
3418	209090	96686
3419	209218	96656
3420	209272	96591
3421	209330	96529
3422	209383	96464
3423	209443	96402
3424	209506	96342
3425	209563	96279
3426	209616	96214
3427	209671	96150
3428	209723	96085
3429	209784	96023
3430	209853	95966
3431	209909	95902
3432	209968	95840
3433	210022	95775
3434	210078	95712
3435	210133	95648
3436	210190	95585
3437	210247	95522
3438	210304	95459
3439	210359	95395
3440	210410	95329
3441	210466	95266
3442	210518	95201
3443	210572	95136
3444	210626	95072
3445	210683	95009
3446	210739	94945
3447	210793	94881
3448	210847	94817
3449	210905	94754
3450	210961	94691
3451	211015	94627
3452	211070	94563
3453	211127	94499
3454	211267	94473
3455	211415	94452
3456	211468	94387
3457	211520	94321
3458	211573	94256
3459	211628	94193
3460	211685	94129
3461	211739	94065
3462	211795	94002
3463	211853	93939
3464	211913	93878
3465	211969	93814
3466	212022	93749
3467	212077	93686
3468	212133	93622
3469	212187	93558
3470	212243	93494
3471	212298	93430
3472	212349	93365
3473	212405	93301
3474	212460	93238
3475	212517	93175
3476	212573	93111
3477	212627	93047
3478	212683	92984
3479	212740	92921
3480	212793	92856
3481	212847	92792
3482	212902	92728
3483	212958	92665
3484	213014	92601
3485	213068	92537
3486	213123	92473
3487	213178	92409
3488	213234	92346
3489	213289	92282
3490	213344	92219
3491	213508	92202
3492	213575	92143
3493	213628	92079
3494	213684	92015
3495	213737	91951
3496	213793	91887
3497	213848	91824
3498	213904	91760
3499	213967	91700
3500	214030	91639
3501	214086	91576
3502	214142	91513
3503	214200	91451
3504	214254	91386
3505	214307	91321
3506	214359	91257
3507	214418	91195
3508	214476	91132
3509	214532	91069
3510	214587	91005
3511	214643	90942
3512	214700	90879
3513	214754	90815
3514	214812	90752
3515	214871	90690
3516	214938	90632
3517	215000	90571
3518	215060	90509
3519	215124	90450
3520	215187	90389
3521	215246	90327
3522	215304	90265
3523	215362	90203
3524	215426	90142
3525	215490	90082
3526	215619	90050
3527	215744	90015
3528	215797	89951
3529	215851	89886
3530	215905	89823
3531	215961	89759
3532	216025	89699
3533	216095	89642
3534	216156	89581
3535	216216	89519
3536	216268	89454
3537	216333	89395
3538	216396	89334
3539	216453	89271
3540	216508	89208
3541	216566	89145
3542	216621	89082
3543	216677	89018
3544	216733	88955
3545	216790	88892
3546	216842	88827
3547	216897	88764
3548	216954	88701
3549	217014	88639
3550	217073	88577
3551	217127	88513
3552	217184	88450
3553	217241	88388
3554	217297	88324
3555	217356	88262
3556	217413	88199
3557	217469	88136
3558	217526	88074
3559	217582	88010
3560	217639	87947
3561	217763	87912
3562	217927	87892
3563	217983	87829
3564	218040	87766
3565	218093	87702
3566	218150	87639
3567	218206	87575
3568	218262	87512
3569	218318	87449
3570	218374	87386
3571	218439	87326
3572	218501	87266
3573	218560	87204
3574	218614	87140
3575	218671	87077
3576	218728	87014
3577	218785	86951
3578	218842	86888
3579	218900	86826
3580	218955	86762
3581	219009	86698
3582	219063	86635
3583	219121	86572
3584	219176	86509
3585	219232	86445
3586	219286	86381
3587	219345	86319
3588	219401	86256
3589	219455	86192
3590	219512	86130
3591	219569	86067
3592	219624	86003
3593	219680	85940
3594	219733	85876
3595	219789	85813
3596	219845	85750
3597	219950	85706
3598	220108	85682
3599	220163	85619
3600	220221	85556
3601	220277	85493
3602	220334	85431
3603	220390	85367
3604	220448	85305
3605	220506	85242
3606	220568	85182
3607	220633	85122
3608	220712	85068
3609	220792	85014
3610	220850	84951
3611	220908	84889
3612	220966	84827
3613	221026	84765
3614	221081	84701
3615	221139	84639
3616	221199	84578
3617	221255	84514
3618	221313	84452
3619	221370	84389
3620	221428	84327
3621	221485	84264
3622	221541	84201
3623	221598	84139
3624	221653	84075
3625	221714	84014
3626	221775	83953
3627	221838	83892
3628	221897	83830
3629	221957	83769
3630	222022	83709
3631	222169	83680
3632	222322	83653
3633	222389	83595
3634	222452	83534
3635	222522	83476
3636	222581	83414
3637	222644	83353
3638	222722	83299
3639	222777	83235
3640	222834	83172
3641	222920	83120
3642	222977	83058
3643	223033	82994
3644	223092	82933
3645	223153	82871
3646	223215	82810
3647	223271	82747
3648	223335	82687
3649	223407	82630
3650	223473	82570
3651	223540	82511
3652	223603	82451
3653	223663	82389
3654	223720	82326
3655	223774	82262
3656	223831	82200
3657	223889	82137
3658	223945	82074
3659	224001	82011
3660	224057	81948
3661	224116	81886
3662	224171	81822
3663	224228	81760
3664	224438	81753
3665	224495	81690
3666	224552	81627
3667	224611	81565
3668	224669	81503
3669	224724	81439
3670	224781	81377
3671	224837	81313
3672	224898	81252
3673	224967	81193
3674	225022	81130
3675	225085	81069
3676	225139	81006
3677	225195	80942
3678	225251	80879
3679	225306	80816
3680	225368	80755
3681	225424	80692
3682	225480	80629
3683	225534	80565
3684	225597	80504
3685	225656	80443
3686	225713	80380
3687	225777	80319
3688	225838	80258
3689	225889	80193
3690	225946	80130
3691	225999	80066
3692	226053	80003
3693	226110	79940
3694	226166	79877
3695	226222	79814
3696	226278	79751
3697	226333	79687
3698	226386	79623
3699	226530	79591
3700	226638	79547
3701	226693	79483
3702	226751	79421
3703	226808	79358
3704	226862	79294
3705	226917	79231
3706	226974	79168
3707	227029	79105
3708	227085	79042
3709	227141	78979
3710	227212	78921
3711	227274	78860
3712	227331	78797
3713	227383	78733
3714	227438	78669
3715	227494	78606
3716	227551	78544
3717	227608	78481
3718	227667	78419
3719	227732	78359
3720	227796	78299
3721	227853	78236
3722	227912	78174
3723	227970	78112
3724	228030	78050
3725	228089	77988
3726	228146	77926
3727	228203	77863
3728	228260	77800
3729	228316	77737
3730	228375	77675
3731	228432	77613
3732	228491	77551
3733	228547	77488
3734	228660	77444
3735	228804	77411
3736	228859	77347
3737	228916	77285
3738	228975	77223
3739	229030	77160
3740	229085	77096
3741	229142	77033
3742	229201	76971
3743	229263	76911
3744	229320	76848
3745	229389	76789
3746	229448	76727
3747	229504	76664
3748	229568	76604
3749	229633	76544
3750	229697	76484
3751	229760	76423
3752	229819	76361
3753	229882	76301
3754	229938	76237
3755	229995	76175
3756	230055	76113
3757	230119	76053
3758	230185	75993
3759	230246	75932
3760	230310	75871
3761	230376	75812
3762	230439	75751
3763	230496	75689
3764	230562	75629
3765	230625	75568
3766	230695	75510
3767	230820	75470
3768	231013	75451
3769	231081	75392
3770	231137	75329
3771	231191	75266
3772	231246	75202
3773	231302	75139
3774	231369	75080
3775	231448	75024
3776	231529	74969
3777	231597	74910
3778	231655	74848
3779	231713	74785
3780	231769	74722
3781	231826	74660
3782	231882	74597
3783	231943	74535
3784	232003	74473
3785	232057	74410
3786	232113	74347
3787	232168	74284
3788	232222	74220
3789	232279	74157
3790	232333	74094
3791	232387	74030
3792	232443	73967
3793	232501	73905
3794	232558	73842
3795	232615	73780
3796	232672	73717
3797	232728	73654
3798	232781	73590
3799	232837	73527
3800	232903	73467
3801	232966	73407
3802	233181	73394
3803	233253	73336
3804	233308	73272
3805	233364	73210
3806	233421	73147
3807	233477	73084
3808	233537	73022
3809	233600	72961
3810	233692	72909
3811	233761	72851
3812	233817	72788
3813	233874	72725
3814	233934	72663
3815	234011	72607
3816	234071	72545
3817	234131	72483
3818	234195	72423
3819	234251	72360
3820	234309	72297
3821	234365	72235
3822	234421	72172
3823	234479	72109
3824	234536	72047
3825	234592	71984
3826	234647	71921
3827	234705	71858
3828	234762	71795
3829	234822	71734
3830	234884	71673
3831	234950	71613
3832	235015	71553
3833	235078	71492
3834	235139	71430
3835	235226	71377
3836	235456	71367
3837	235520	71306
3838	235579	71244
3839	235636	71181
3840	235696	71120
3841	235756	71058
3842	235814	70995
3843	235873	70933
3844	235944	70875
3845	236005	70814
3846	236061	70751
3847	236119	70688
3848	236176	70625
3849	236232	70562
3850	236289	70500
3851	236342	70436
3852	236399	70373
3853	236455	70310
3854	236524	70251
3855	236587	70190
3856	236650	70130
3857	236715	70069
3858	236775	70008
3859	236835	69946
3860	236891	69883
3861	236947	69820
3862	237009	69759
3863	237078	69700
3864	237143	69639
3865	237207	69579
3866	237267	69517
3867	237325	69454
3868	237381	69392
3869	237593	69374
3870	237668	69317
3871	237725	69254
3872	237784	69192
3873	237846	69131
3874	237908	69070
3875	237973	69009
3876	238037	68949
3877	238115	68892
3878	238173	68830
3879	238228	68767
3880	238284	68703
3881	238351	68644
3882	238413	68582
3883	238478	68522
3884	238540	68461
3885	238603	68400
3886	238661	68337
3887	238722	68276
3888	238780	68214
3889	238842	68153
3890	238902	68091
3891	238960	68028
3892	239022	67967
3893	239094	67909
3894	239158	67848
3895	239217	67786
3896	239278	67724
3897	239339	67663
3898	239395	67600
3899	239451	67537
3900	239514	67476
3901	239579	67416
3902	239724	67378
3903	239866	67339
3904	239931	67279
3905	239994	67218
3906	240052	67155
3907	240114	67094
3908	240177	67033
3909	240237	66971
3910	240296	66909
3911	240381	66854
3912	240452	66795
3913	240523	66736
3914	240580	66674
3915	240645	66613
3916	240710	66553
3917	240770	66491
3918	240834	66430
3919	240906	66372
3920	240966	66310
3921	241029	66249
3922	241088	66187
3923	241146	66124
3924	241206	66062
3925	241264	66000
3926	241321	65937
3927	241389	65878
3928	241448	65816
3929	241505	65753
3930	241560	65690
3931	241620	65628
3932	241678	65565
3933	241734	65503
3934	241862	65459
3935	242040	65429
3936	242115	65371
3937	242171	65308
3938	242230	65246
3939	242283	65182
3940	242343	65120
3941	242415	65062
3942	242483	65002
3943	242539	64939
3944	242604	64879
3945	242658	64815
3946	242714	64752
3947	242773	64690
3948	242836	64629
3949	242897	64567
3950	242959	64506
3951	243016	64443
3952	243075	64381
3953	243126	64317
3954	243180	64253
3955	243237	64191
3956	243299	64129
3957	243360	64068
3958	243419	64005
3959	243477	63943
3960	243536	63881
3961	243592	63818
3962	243648	63755
3963	243702	63692
3964	243761	63630
3965	243818	63567
3966	243904	63512
3967	243971	63452
3968	244136	63417
3969	244243	63368
3970	244313	63308
3971	244373	63246
3972	244435	63185
3973	244495	63123
3974	244553	63060
3975	244611	62998
3976	244669	62936
3977	244742	62877
3978	244809	62817
3979	244865	62754
3980	244921	62691
3981	244986	62630
3982	245044	62568
3983	245101	62505
3984	245161	62443
3985	245222	62382
3986	245282	62320
3987	245339	62257
3988	245394	62194
3989	245458	62133
3990	245516	62071
3991	245577	62009
3992	245638	61947
3993	245698	61886
3994	245760	61824
3995	245817	61761
3996	245876	61699
3997	245936	61638
3998	245995	61575
3999	246054	61513
4000	246115	61451
4001	246175	61390
4002	246398	61368
4003	246460	61307
4004	246519	61245
4005	246579	61183
4006	246639	61121
4007	246698	61059
4008	246757	60996
4009	246816	60934
4010	246887	60875
4011	246952	60814
4012	247012	60752
4013	247070	60690
4014	247129	60628
4015	247189	60566
4016	247248	60504
4017	247306	60441
4018	247367	60380
4019	247424	60317
4020	247484	60255
4021	247542	60193
4022	247602	60131
4023	247660	60068
4024	247718	60006
4025	247777	59944
4026	247835	59881
4027	247894	59819
4028	247951	59757
4029	248008	59694
4030	248068	59632
4031	248126	59570
4032	248188	59508
4033	248248	59446
4034	248306	59384
4035	248360	59321
4036	248539	59287
4037	248697	59248
4038	248755	59186
4039	248812	59123
4040	248868	59060
4041	248924	58997
4042	248985	58936
4043	249045	58874
4044	249104	58812
4045	249162	58749
4046	249218	58686
4047	249288	58627
4048	249351	58565
4049	249416	58505
4050	249477	58443
4051	249536	58381
4052	249592	58318
4053	249654	58256
4054	249712	58194
4055	249776	58133
4056	249833	58070
4057	249889	58007
4058	249951	57946
4059	250011	57884
4060	250068	57821
4061	250127	57759
4062	250187	57697
4063	250246	57635
4064	250304	57573
4065	250358	57509
4066	250419	57447
4067	250480	57386
4068	250538	57324
4069	250597	57261
4070	250704	57210
4071	250876	57174
4072	250934	57111
4073	250993	57049
4074	251050	56986
4075	251108	56924
4076	251167	56862
4077	251224	56799
4078	251285	56737
4079	251342	56675
4080	251408	56614
4081	251472	56553
4082	251530	56491
4083	251587	56428
4084	251646	56366
4085	251666	56295
4086	251723	56232
4087	251781	56170
4088	251842	56108
4089	251899	56046
4090	251959	55984
4091	252015	55921
4092	252070	55858
4093	252131	55796
4094	252187	55733
4095	252245	55671
4096	252301	55608
4097	252358	55546
4098	252417	55483
4099	252477	55421
4100	252537	55360
4101	252597	55298
4102	252656	55235
4103	252713	55173
4104	252772	55111
4105	252852	55053
4106	253109	55034
4107	253168	54972
4108	253229	54910
4109	253287	54848
4110	253348	54786
4111	253410	54724
4112	253467	54662
4113	253527	54600
4114	253603	54541
4115	253662	54479
4116	253718	54416
4117	253780	54355
4118	253843	54293
4119	253901	54231
4120	253964	54170
4121	254023	54107
4122	254084	54046
4123	254142	53983
4124	254200	53921
4125	254260	53859
4126	254315	53796
4127	254376	53734
4128	254436	53672
4129	254493	53609
4130	254554	53548
4131	254611	53485
4132	254679	53425
4133	254748	53365
4134	254818	53305
4135	254890	53245
4136	254954	53184
4137	255023	53124
4138	255120	53070
4139	255340	53041
4140	255407	52981
4141	255468	52919
4142	255531	52857
4143	255598	52797
4144	255660	52735
4145	255727	52675
4146	255801	52615
4147	255889	52559
4148	255952	52498
4149	256027	52439
4150	256098	52379
4151	256175	52321
4152	256242	52260
4153	256303	52198
4154	256375	52139
4155	256448	52079
4156	256533	52022
4157	256606	51963
4158	256673	51902
4159	256745	51842
4160	256823	51784
4161	256886	51722
4162	256942	51660
4163	257002	51597
4164	257058	51535
4165	257114	51472
4166	257169	51409
4167	257227	51346
4168	257299	51287
4169	257514	51255
4170	257581	51195
4171	257636	51132
4172	257691	51068
4173	257746	51005
4174	257802	50942
4175	257859	50880
4176	257914	50817
4177	257976	50755
4178	258038	50693
4179	258094	50631
4180	258151	50568
4181	258211	50506
4182	258265	50442
4183	258325	50380
4184	258381	50318
4185	258437	50255
4186	258495	50192
4187	258551	50129
4188	258609	50067
4189	258667	50004
4190	258722	49941
4191	258777	49878
4192	258834	49816
4193	258892	49753
4194	258952	49691
4195	259007	49628
4196	259061	49565
4197	259114	49502
4198	259167	49438
4199	259220	49375
4200	259273	49311
4201	259327	49248
4202	259380	49185
4203	259433	49121
4204	259553	49071
4205	259761	49037
4206	259816	48974
4207	259871	48911
4208	259925	48847
4209	259980	48784
4210	260035	48721
4211	260090	48658
4212	260142	48595
4213	260201	48533
4214	260263	48471
4215	260318	48408
4216	260373	48345
4217	260427	48282
4218	260486	48219
4219	260541	48156
4220	260597	48094
4221	260653	48031
4222	260706	47968
4223	260762	47905
4224	260815	47841
4225	260868	47778
4226	260923	47715
4227	260979	47652
4228	261033	47589
4229	261090	47527
4230	261144	47464
4231	261198	47400
4232	261251	47337
4233	261307	47274
4234	261363	47211
4235	261414	47148
4236	261467	47085
4237	261523	47022
4238	261577	46959
4239	261631	46896
4240	261684	46833
4241	261767	46775
4242	261934	46732
4243	261989	46669
4244	262045	46606
4245	262102	46543
4246	262156	46480
4247	262216	46418
4248	262271	46355
4249	262325	46292
4250	262379	46229
4251	262446	46168
4252	262511	46107
4253	262565	46044
4254	262622	45982
4255	262684	45920
4256	262739	45857
4257	262796	45794
4258	262852	45732
4259	262906	45669
4260	262962	45606
4261	263017	45543
4262	263075	45481
4263	263129	45418
4264	263184	45355
4265	263237	45292
4266	263294	45229
4267	263354	45167
4268	263410	45105
4269	263466	45042
4270	263523	44979
4271	263580	44917
4272	263635	44854
4273	263692	44791
4274	263746	44728
4275	263803	44666
4276	263865	44604
4277	264054	44564
4278	264212	44519
4279	264265	44455
4280	264319	44392
4281	264372	44329
4282	264425	44266
4283	264478	44203
4284	264536	44140
4285	264592	44078
4286	264646	44015
4287	264700	43952
4288	264762	43890
4289	264822	43828
4290	264876	43765
4291	264929	43702
4292	265001	43642
4293	265057	43579
4294	265110	43516
4295	265163	43453
4296	265217	43390
4297	265271	43327
4298	265325	43264
4299	265382	43201
4300	265436	43138
4301	265492	43076
4302	265545	43013
4303	265601	42950
4304	265656	42887
4305	265713	42825
4306	265768	42762
4307	265820	42699
4308	265873	42636
4309	265931	42573
4310	265985	42510
4311	266038	42447
4312	266094	42385
4313	266184	42327
4314	266369	42285
4315	266423	42222
4316	266478	42159
4317	266530	42096
4318	266584	42033
4319	266640	41971
4320	266697	41908
4321	266752	41845
4322	266812	41783
4323	266876	41722
4324	266929	41659
4325	266982	41596
4326	267039	41534
4327	267092	41470
4328	267147	41408
4329	267200	41345
4330	267258	41282
4331	267313	41220
4332	267368	41157
4333	267421	41094
4334	267478	41031
4335	267533	40969
4336	267588	40906
4337	267642	40843
4338	267700	40781
4339	267754	40718
4340	267806	40655
4341	267861	40592
4342	267917	40530
4343	267973	40467
4344	268031	40405
4345	268086	40342
4346	268143	40280
4347	268198	40217
4348	268253	40154
4349	268307	40091
4350	268468	40045
4351	268573	39989
4352	268631	39927
4353	268687	39865
4354	268748	39803
4355	268811	39741
4356	268865	39678
4357	268923	39616
4358	268978	39553
4359	269035	39491
4360	269092	39428
4361	269158	39367
4362	269221	39306
4363	269274	39243
4364	269330	39180
4365	269387	39118
4366	269443	39056
4367	269498	38993
4368	269554	38930
4369	269612	38868
4370	269669	38806
4371	269725	38743
4372	269781	38681
4373	269839	38618
4374	269894	38556
4375	269953	38494
4376	270008	38431
4377	270060	38368
4378	270118	38306
4379	270171	38243
4380	270224	38180
4381	270279	38117
4382	270335	38055
4383	270389	37992
4384	270442	37929
4385	270495	37866
4386	270690	37823
4387	270822	37772
4388	270878	37709
4389	270932	37646
4390	270989	37584
4391	271044	37521
4392	271101	37459
4393	271155	37396
4394	271210	37333
4395	271267	37271
4396	271332	37210
4397	271387	37147
4398	271442	37084
4399	271497	37022
4400	271552	36959
4401	271604	36896
4402	271656	36833
4403	271714	36771
4404	271767	36708
4405	271820	36645
4406	271878	36583
4407	271934	36521
4408	271990	36458
4409	272045	36396
4410	272100	36333
4411	272156	36271
4412	272210	36208
4413	272263	36145
4414	272314	36082
4415	272368	36019
4416	272423	35957
4417	272475	35894
4418	272530	35831
4419	272588	35769
4420	272641	35706
4421	272694	35643
4422	272749	35581
4423	272884	35529
4424	273007	35475
4425	273061	35412
4426	273119	35350
4427	273173	35287
4428	273226	35225
4429	273281	35162
4430	273338	35100
4431	273394	35037
4432	273450	34975
4433	273508	34913
4434	273567	34851
4435	273629	34789
4436	273688	34727
4437	273746	34665
4438	273804	34603
4439	273858	34540
4440	273911	34477
4441	273966	34415
4442	274022	34352
4443	274077	34290
4444	274133	34228
4445	274187	34165
4446	274245	34103
4447	274298	34040
4448	274353	33978
4449	274407	33915
4450	274464	33853
4451	274521	33791
4452	274579	33728
4453	274636	33666
4454	274692	33604
4455	274750	33542
4456	274807	33479
4457	274861	33417
4458	274919	33355
4459	275089	33306
4460	275253	33257
4461	275305	33194
4462	275357	33131
4463	275410	33068
4464	275466	33006
4465	275520	32944
4466	275575	32881
4467	275628	32818
4468	275685	32756
4469	275746	32694
4470	275801	32632
4471	275855	32569
4472	275910	32507
4473	275963	32444
4474	276018	32382
4475	276075	32319
4476	276130	32257
4477	276181	32194
4478	276232	32131
4479	276285	32068
4480	276338	32006
4481	276390	31943
4482	276442	31880
4483	276495	31817
4484	276552	31755
4485	276605	31693
4486	276659	31630
4487	276716	31568
4488	276773	31506
4489	276829	31443
4490	276883	31381
4491	276939	31319
4492	276995	31256
4493	277049	31194
4494	277105	31132
4495	277162	31069
4496	277254	31011
4497	277448	30964
4498	277504	30902
4499	277559	30839
4500	277616	30777
4501	277672	30715
4502	277730	30653
4503	277782	30590
4504	277839	30528
4505	277894	30466
4506	277952	30403
4507	278018	30342
4508	278074	30280
4509	278125	30217
4510	278191	30156
4511	278257	30095
4512	278312	30032
4513	278368	29970
4514	278424	29908
4515	278483	29846
4516	278539	29784
4517	278596	29721
4518	278654	29659
4519	278707	29597
4520	278762	29534
4521	278815	29472
4522	278872	29410
4523	278928	29347
4524	278983	29285
4525	279038	29223
4526	279091	29160
4527	279149	29098
4528	279203	29036
4529	279259	28973
4530	279315	28911
4531	279371	28849
4532	279479	28792
4533	279710	28748
4534	279765	28685
4535	279821	28623
4536	279876	28561
4537	279933	28499
4538	279985	28436
4539	280041	28374
4540	280094	28311
4541	280151	28249
4542	280217	28188
4543	280268	28125
4544	280321	28062
4545	280376	28000
4546	280431	27938
4547	280485	27875
4548	280539	27813
4549	280594	27751
4550	280648	27688
4551	280703	27626
4552	280758	27564
4553	280811	27501
4554	280865	27439
4555	280920	27376
4556	280974	27314
4557	281029	27252
4558	281083	27189
4559	281138	27127
4560	281190	27064
4561	281246	27002
4562	281298	26940
4563	281356	26878
4564	281408	26815
4565	281461	26753
4566	281518	26690
4567	281570	26628
4568	281626	26566
4569	281733	26508
4570	281896	26456
4571	281953	26394
4572	282008	26332
4573	282061	26269
4574	282116	26207
4575	282171	26145
4576	282224	26082
4577	282278	26020
4578	282334	25958
4579	282391	25896
4580	282457	25834
4581	282512	25772
4582	282567	25710
4583	282624	25648
4584	282678	25585
4585	282734	25523
4586	282789	25461
4587	282846	25399
4588	282900	25337
4589	282952	25274
4590	283007	25212
4591	283064	25150
4592	283119	25088
4593	283175	25026
4594	283231	24963
4595	283287	24901
4596	283342	24839
4597	283397	24777
4598	283456	24715
4599	283512	24653
4600	283567	24591
4601	283622	24528
4602	283676	24466
4603	283736	24404
4604	283791	24342
4605	283869	24282
4606	284079	24233
4607	284133	24171
4608	284188	24108
4609	284243	24046
4610	284299	23984
4611	284354	23922
4612	284411	23860
4613	284465	23797
4614	284523	23736
4615	284588	23674
4616	284642	23612
4617	284696	23550
4618	284754	23488
4619	284809	23425
4620	284862	23363
4621	284916	23301
4622	284972	23239
4623	285026	23176
4624	285080	23114
4625	285136	23052
4626	285193	22990
4627	285246	22928
4628	285300	22865
4629	285357	22803
4630	285413	22741
4631	285463	22679
4632	285517	22617
4633	285571	22554
4634	285629	22492
4635	285686	22430
4636	285743	22368
4637	285801	22307
4638	285859	22245
4639	285916	22183
4640	285975	22121
4641	286032	22059
4642	286209	22006
4643	286365	21952
4644	286418	21889
4645	286475	21827
4646	286531	21765
4647	286586	21703
4648	286641	21641
4649	286696	21579
4650	286749	21517
4651	286805	21454
4652	286859	21392
4653	286918	21330
4654	286982	21269
4655	287038	21207
4656	287109	21146
4657	287165	21084
4658	287219	21022
4659	287274	20959
4660	287329	20897
4661	287386	20835
4662	287443	20773
4663	287496	20711
4664	287551	20649
4665	287603	20587
4666	287659	20525
4667	287712	20462
4668	287766	20400
4669	287824	20338
4670	287880	20276
4671	287936	20214
4672	287992	20152
4673	288049	20090
4674	288105	20028
4675	288161	19966
4676	288217	19904
4677	288283	19843
4678	288400	19785
4679	288583	19732
4680	288636	19669
4681	288693	19607
4682	288748	19545
4683	288805	19483
4684	288860	19421
4685	288914	19359
4686	288967	19297
4687	289024	19235
4688	289090	19174
4689	289147	19112
4690	289199	19049
4691	289256	18987
4692	289311	18925
4693	289368	18863
4694	289428	18802
4695	289482	18739
4696	289538	18677
4697	289594	18615
4698	289649	18553
4699	289704	18491
4700	289759	18429
4701	289815	18367
4702	289867	18305
4703	289922	18243
4704	289978	18181
4705	290034	18119
4706	290090	18057
4707	290149	17995
4708	290203	17933
4709	290260	17871
4710	290315	17809
4711	290372	17747
4712	290428	17685
4713	290483	17623
4714	290598	17565
4715	290798	17512
4716	290865	17450
4717	290921	17388
4718	290974	17326
4719	291029	17264
4720	291085	17202
4721	291138	17140
4722	291192	17078
4723	291245	17016
4724	291302	16954
4725	291369	16892
4726	291423	16830
4727	291477	16768
4728	291532	16706
4729	291586	16644
4730	291639	16582
4731	291693	16520
4732	291748	16458
4733	291804	16396
4734	291859	16334
4735	291912	16272
4736	291966	16210
4737	292022	16148
4738	292077	16086
4739	292132	16024
4740	292190	15962
4741	292244	15900
4742	292300	15838
4743	292354	15776
4744	292406	15714
4745	292462	15652
4746	292517	15590
4747	292573	15528
4748	292632	15466
4749	292690	15404
4750	292746	15342
4751	292846	15283
4752	293056	15229
4753	293111	15167
4754	293164	15105
4755	293220	15043
4756	293277	14981
4757	293334	14919
4758	293390	14857
4759	293444	14795
4760	293505	14733
4761	293575	14672
4762	293630	14610
4763	293685	14548
4764	293747	14487
4765	293802	14425
4766	293859	14363
4767	293916	14301
4768	293973	14239
4769	294029	14177
4770	294086	14115
4771	294144	14053
4772	294203	13992
4773	294257	13930
